Address,lat,lng,price,Installment,level,title,location,Complete_Address,Zip_code
"Ampera, Jakarta Selatan",-6.280241999999999,106.81566700000008,13900000000,79760000,"DKI Jakarta,Jakarta Selatan,Ampera","@ AMPERA ~ T/B : 934/500 ~ MURAH ~ SIAP HUNI ~ TOWN HOUSE, Ampera, Jakarta Selatan","-6.280241999999999,106.81566700000008","RW 03, Cilandak Timur, Pasar Minggu, Jakarta Selatan, JKT, 12550, NKRI",12550
"Kemang, Jakarta Selatan",-6.266939,106.82409800000005,21000000000,120500000,"DKI Jakarta,Jakarta Selatan,Kemang","@ KEMANG DALAM ~ T/B : 640/500 ~ KLASIK ~ HADAP BARAT, Kemang, Jakarta Selatan","-6.266939,106.82409800000005","Gang Jawara, RW 03, Bangka, Mampang Prapatan, Jakarta Selatan, JKT, 12730, NKRI",12730
"Puri Indah, Jakarta Barat",-6.1767642,106.82712909999998,4400000000,25250000,"DKI Jakarta,Jakarta Barat,Puri Indah","Apartment St.Moritz New Presidential 05T1 (172sqm, 3 kamar) with Infinity Pool Puri Indah Jakarta Barat MURAH, Puri Indah, Jakarta Barat","-6.1767642,106.82712909999998","RW 02, Gambir, Jakarta Pusat, JKT, 10110, NKRI",10110
"Tanjung Duren Selatan, Jakarta Barat",-6.178978000000001,106.789624,750000000,4300000,"DKI Jakarta,Jakarta Barat,Tanjung Duren Selatan","MURAH Apartemen Medit 1 Murah Full Furnished 2 kamar tidur, Tanjung Duren Selatan, Jakarta Barat","-6.178978000000001,106.789624","Tower Amandine Central Park Residences, Jalan Podomoro Avenue, RW 06, Tanjung Duren Selatan, Grogol Petamburan, Jakarta Barat, JKT, 11470, NKRI",11470
"Kuningan, Jakarta Selatan",-6.2212429,106.8256669,4800000000,27540000,"DKI Jakarta,Jakarta Selatan,Kuningan","APARTEMENT DENPASAR RESIDENCE, Kuningan, Jakarta Selatan","-6.2212429,106.8256669","Yayasan Daarul Uluum Al-Islamiyah, Jalan Karet Pedurenan Raya, RW 06, Karet Kuningan, Setiabudi, Jakarta Selatan, JKT, 12930, NKRI",12930
"Kemang, Jakarta Selatan",-6.266939,106.82409800000005,60000000000,344290000,"DKI Jakarta,Jakarta Selatan,Kemang","@ KEMANG DALAM AREA ~ T/B : 1497/1200 ~ BRAND NEW, Kemang, Jakarta Selatan","-6.266939,106.82409800000005","Gang Jawara, RW 03, Bangka, Mampang Prapatan, Jakarta Selatan, JKT, 12730, NKRI",12730
"Tanah Abang, Jakarta Pusat",-6.20161,106.81700000000001,3900000000,22380000,"DKI Jakarta,Jakarta Pusat,Tanah Abang","Butuh Cepat apartemen Fx residence uk 150 rapi siap huni nego sampai jadi, Tanah Abang, Jakarta Pusat","-6.20161,106.81700000000001","Jalan RM Margono Djojohadikoesoemo, RT 13, RW 09, Tanah Abang, Karet Tengsin, Tanah Abang, Jakarta Pusat, JKT, 10210, NKRI",10210
"Puri Indah, Jakarta Barat",-6.188858,106.73926440000002,6000000000,34430000,"DKI Jakarta,Jakarta Barat,Puri Indah","Apartment St.Moritz New Ambassador 35L6 (245sqm, 3 kamar) setelah interior Sky Lofts 2 Lantai, Puri indah, Jakarta Barat MURAH, Puri Indah, Jakarta Barat","-6.188858,106.73926440000002","Lippo Mall Puri (Skybridge Area), Jalan Puri Elok 1, RW 02, Kembangan Selatan, Kembangan, Jakarta Barat, JKT, 11610, NKRI",11610
"Tanah Abang, Jakarta Pusat",-6.20161,106.81700000000001,1900000000,10900000,"DKI Jakarta,Jakarta Pusat,Tanah Abang","Murah Apartemen Thamrin City Cosmo Residence, Tanah Abang, Jakarta Pusat","-6.20161,106.81700000000001","Jalan RM Margono Djojohadikoesoemo, RT 13, RW 09, Tanah Abang, Karet Tengsin, Tanah Abang, Jakarta Pusat, JKT, 10210, NKRI",10210
"Tanah Abang, Jakarta Pusat",-6.20161,106.81700000000001,1500000000,8610000,"DKI Jakarta,Jakarta Pusat,Tanah Abang","Butuh Cepat Apartemen Thamrin City Cosmo Residence fully furnished, Tanah Abang, Jakarta Pusat","-6.20161,106.81700000000001","Jalan RM Margono Djojohadikoesoemo, RT 13, RW 09, Tanah Abang, Karet Tengsin, Tanah Abang, Jakarta Pusat, JKT, 10210, NKRI",10210
"Tanah Abang, Jakarta Pusat",-6.20161,106.81700000000001,1750000000,10040000,"DKI Jakarta,Jakarta Pusat,Tanah Abang","Butuh Cepat Apartemen Thamrin City Cosmo Mansion, Tanah Abang, Jakarta Pusat","-6.20161,106.81700000000001","Jalan RM Margono Djojohadikoesoemo, RT 13, RW 09, Tanah Abang, Karet Tengsin, Tanah Abang, Jakarta Pusat, JKT, 10210, NKRI",10210
"Bintaro, Jakarta Selatan",None,None,3200000000,18360000,"DKI Jakarta,Jakarta Selatan,Bintaro","Rumah unik, cantik. Baru, semi furnished, Bintaro, Jakarta Selatan",,,
"Bintaro, Jakarta Selatan",None,None,3750000000,21520000,"DKI Jakarta,Jakarta Selatan,Bintaro","Mungkin ini rumah untuk anda. Harga terekonomis unt daerah kebayoran Bintarojaya, Bintaro, Jakarta Selatan",,,
"Bintaro, Jakarta Selatan",None,None,2450000000,14060000,"DKI Jakarta,Jakarta Selatan,Bintaro","Tepat ditengah Bintarojaya. Rumah baru selesai dibangun. Daerah Asri dan aman, harga terjangkau, Bintaro, Jakarta Selatan",,,
"Kemang, Jakarta Selatan",-6.0957966,106.88214199999993,13000000000,74600000,"DKI Jakarta,Jakarta Selatan,Kemang","Tanah MURAH utk Investasi Kost2an Area Kemang, Kemang, Jakarta Selatan","-6.0957966,106.88214199999993","Jalan Panaitan, Kawasan Pelabuhan Tanjung Priok, Tanjung Priok, Jakarta Utara, JKT, 14220, NKRI",14220
"Alam Sutera, Tangerang",None,None,3800000000,21810000,"Banten,Tangerang,Alam Sutera","Harga Perdana ! Mulai Rp 2.4 Man ! Cluster Victoria dan Palmyra Lokasi Sangat Strategis di Pusat Kuliner Alam Sutera Tangerang, Alam Sutera, Tangerang",,,
"Gandaria, Jakarta Selatan",-6.245273,106.78910900000005,5900000000,33860000,"DKI Jakarta,Jakarta Selatan,Gandaria","Rumah Cocok Utk Kost,  MURAH dekat MRT Haji Nawi, Gandaria, Jakarta Selatan","-6.245273,106.78910900000005","Jalan Gandaria I, RW 10, Kramat Pela, Kebayoran Baru, Jakarta Selatan, JKT, 12120, NKRI",12120
"Puri Indah, Jakarta Barat",-6.188287300000001,106.73876010000004,7930000000,45500000,"DKI Jakarta,Jakarta Barat,Puri Indah","Apartment St.Moritz New Ambassador 07A8 (305sqm, 5 kamar) Sky Lofts 2 Lantai Puri Indah Jakarta Barat MURAH, Puri Indah, Jakarta Barat","-6.188287300000001,106.73876010000004","Lippo Mall Puri 2, Jalan Puri Harum 1, RW 02, Kembangan Selatan, Kembangan, Jakarta Barat, JKT, 11610, NKRI",11610
"Tamansari, Jakarta Barat",-6.175445,106.82800429999998,2000000000,11480000,"DKI Jakarta,Jakarta Barat,Tamansari","Butuh Cepat Rumah Jalan Kerajinan Taman Sari Gajah Mada, Tamansari, Jakarta Barat","-6.175445,106.82800429999998","RW 02, Gambir, Jakarta Pusat, JKT, 10110, NKRI",10110
"Kebayoran Baru, Jakarta Selatan",-6.245697400000001,106.80890060000002,47500000000,272560000,"DKI Jakarta,Jakarta Selatan,Kebayoran Baru","Rumah Butuh Cepat Jl. Wijaya, Kebayoran Baru !!, Kebayoran Baru, Jakarta Selatan","-6.245697400000001,106.80890060000002","Jalan Nipah IX, RT 08, RW 01, Petogogan, Kebayoran Baru, Jakarta Selatan, JKT, 12170, NKRI",12170
"Alam Sutera, Tangerang",None,None,5341000000,30650000,"Banten,Tangerang,Alam Sutera","Rumah 4BR Bergaya Modern, Siap Huni, Letak Di CBD Alam Sutera, ST.Laurensia, Aksee Tol Jakarta Tangerang, Alam Sutera, Tangerang, Alam Sutera, Tangerang",,,
"Tanjung Duren, Jakarta Barat",None,None,1350000000,7750000,"DKI Jakarta,Jakarta Barat,Tanjung Duren","rumah baru minimalis indent uk 3.6x11m di tanjung duren, Tanjung Duren, Jakarta Barat",,,
"Tomang, Jakarta Barat",-6.1721207,106.80264090000003,3000000000,17210000,"DKI Jakarta,Jakarta Barat,Tomang","Rumah Tomang uk. 6x15 bangunan 2 lantai Siap Huni Bebas banjir, Tomang, Jakarta Barat","-6.1721207,106.80264090000003","Jalan Rawa Kepa IX, RW 12, Tomang, Grogol Petamburan, Jakarta Barat, JKT, 11440, NKRI",11440
"Sentul City, Bogor",-6.504566,106.84899199999995,2600000000,14920000,"Jawa Barat,Bogor,Sentul City","Rumah minimalis best view Sentul City, Sentul City, Bogor","-6.504566,106.84899199999995","Nanggewer Mekar, Jabar, 16915, NKRI",16915
"Jelambar, Jakarta Barat",None,None,850000000,4880000,"DKI Jakarta,Jakarta Barat,Jelambar","rumah murah minimalis jalan 2 mobil di jelambar, Jelambar, Jakarta Barat",,,
"Taman Anggrek, Jakarta Barat",-6.175445,106.82800429999998,4450000000,25530000,"DKI Jakarta,Jakarta Barat,Taman Anggrek","Harga dibawah Pasar - MURAH !!! Condominium Taman Anggrek Residence, Taman Anggrek, Jakarta Barat","-6.175445,106.82800429999998","RW 02, Gambir, Jakarta Pusat, JKT, 10110, NKRI",10110
"Jelambar, Jakarta Barat",None,None,2000000000,11480000,"DKI Jakarta,Jakarta Barat,Jelambar","rumah murah uk 5x15m jalan 2 mobil di komplek kavling polri, Jelambar, Jakarta Barat",,,
"Jelambar, Jakarta Barat",None,None,2950000000,16930000,"DKI Jakarta,Jakarta Barat,Jelambar","rumah baru minimalis uk 9x14m di komplek kavling polri, Jelambar, Jakarta Barat",,,
"Kebayoran Baru, Jakarta Selatan",-6.333488,106.79385300000001,27500000000,157800000,"DKI Jakarta,Jakarta Selatan,Kebayoran Baru","@KEBAYORAN BARU ~ T/B : 347/367~ PREMIUM LOKASI ~ DEKAT SCBD, Kebayoran Baru, Jakarta Selatan","-6.333488,106.79385300000001","Pangkalanjati Baru, Jabar, 16431, NKRI",16431
"Sentul City, Bogor",-6.5706727,106.86160100000006,1300000000,7460000,"Jawa Barat,Bogor,Sentul City","Rumah Siap Huni Area Pegunungan Sentul City, Bogor, Sentul City, Bogor","-6.5706727,106.86160100000006","Babakan Madang, Jabar, 16710, NKRI",16710
"Kemang, Jakarta Selatan",None,None,49000000000,281170000,"DKI Jakarta,Jakarta Selatan,Kemang","@ KEMANG ~ T/B : 2131/1600 ~ MEWAH ~ DALAM KOMPLEK, Kemang, Jakarta Selatan",,,
"Duren Sawit, Jakarta Timur",-6.236278899999999,106.92123760000004,2900000000,16640000,"DKI Jakarta,Jakarta Timur,Duren Sawit","Rumah siap huni harga murah di kelasnya lokasi di Pondok Kelapa dekat akses Tol Cikampek dan Jorr, Duren Sawit, Jakarta Timur","-6.236278899999999,106.92123760000004","Masjid Nurul Qalbi, Jalan Dasavit, RW 05, Duren Sawit, Jakarta Timur, JKT, 13440, Indonesia",13440
"Kemang, Jakarta Selatan",-6.266919199999999,106.82388259999993,18000000000,103290000,"DKI Jakarta,Jakarta Selatan,Kemang","@ KEMANG DALAM ~ T/B : 412/470 ~ BAGUS ~ MODERN HOUSE, Kemang, Jakarta Selatan","-6.266919199999999,106.82388259999993","MI Darul Ulum, Jalan Kemang Timur, RW 04, Bangka, Mampang Prapatan, Jakarta Selatan, JKT, 12730, NKRI",12730
"Kartini, Jakarta Pusat",-6.1549927489087,106.8347678706,5500000000,31560000,"DKI Jakarta,Jakarta Pusat,Kartini","Rumah di Kartini Jakarta Pusat, Kartini, Jakarta Pusat","-6.1549927489087,106.8347678706","RW 04, Kartini, Sawah Besar, Jakarta Pusat, JKT, 10740, NKRI",10740
"Pantai Indah Kapuk, Jakarta Utara",-6.1236647,106.75316180000004,8700000000,49920000,"DKI Jakarta,Jakarta Utara,Pantai Indah Kapuk","Rumah PIK 230m2, Langka, Siap Huni , Harga NEGO!, Pantai Indah Kapuk, Jakarta Utara","-6.1236647,106.75316180000004","Jalan Pantai Indah Timur, RT 01, RW 06, Kapuk Muara, Penjaringan, Jakarta Utara, JKT, 14470, NKRI",14470
"Pantai Indah Kapuk, Jakarta Utara",-6.1236647,106.75316180000004,19500000000,111890000,"DKI Jakarta,Jakarta Utara,Pantai Indah Kapuk","Rumah PIK Rapi, Layak Huni, Marmer, 570m2, Harga NEGO!!!, Pantai Indah Kapuk, Jakarta Utara","-6.1236647,106.75316180000004","Jalan Pantai Indah Timur, RT 01, RW 06, Kapuk Muara, Penjaringan, Jakarta Utara, JKT, 14470, NKRI",14470
"Cipete, Jakarta Selatan",None,None,25000000000,143450000,"DKI Jakarta,Jakarta Selatan,Cipete","House Cilandak dekat cipete area, Cipete, Jakarta Selatan",,,
"Lebak Bulus, Jakarta Selatan",None,None,9500000000,54510000,"DKI Jakarta,Jakarta Selatan,Lebak Bulus","Rumah layak Huni di Cilandak Murah dibawah pasaran, Lebak Bulus, Jakarta Selatan",,,
"Cipete, Jakarta Selatan",-6.270492,106.81117500000005,5600000000,32130000,"DKI Jakarta,Jakarta Selatan,Cipete","Cipete - Rumah Dalam Komplek, Akses Abdul Majid, Cipete, Jakarta Selatan","-6.270492,106.81117500000005","Jalan H. Abu, RW 07, Cipete Selatan, Cilandak, Jakarta Selatan, JKT, 12410, NKRI",12410
"Cilandak, Jakarta Selatan",-6.333488,106.79385300000001,7900000000,45330000,"DKI Jakarta,Jakarta Selatan,Cilandak","Cilandak - Rumah Tua Hitung Tanah Dalam Komplek, Dekat Onebelpark Mall, Cilandak, Jakarta Selatan","-6.333488,106.79385300000001","Pangkalanjati Baru, Jabar, 16431, NKRI",16431
"Kebayoran Baru, Jakarta Selatan",-6.175445,106.82800429999998,26000000000,149190000,"DKI Jakarta,Jakarta Selatan,Kebayoran Baru","Kebayoran Baru - Darmawangsa, Rumah Mewah Siap Huni, Kebayoran Baru, Jakarta Selatan","-6.175445,106.82800429999998","RW 02, Gambir, Jakarta Pusat, JKT, 10110, NKRI",10110
"Kebayoran Baru, Jakarta Selatan",-6.2391092,106.81344590000003,28500000000,163540000,"DKI Jakarta,Jakarta Selatan,Kebayoran Baru","@ KEBAYORAN BARU ~ T/B : 355/560 ~ KLASIK MODERN DAN MEWAH, Kebayoran Baru, Jakarta Selatan","-6.2391092,106.81344590000003","Masjid Daarut Tauhid, Jalan Cipaku, RT 01, RW 04, Rawa Barat, Kebayoran Baru, Jakarta Selatan, JKT, 12720, NKRI",12720
"Ampera, Jakarta Selatan",None,None,11000000000,63120000,"DKI Jakarta,Jakarta Selatan,Ampera","Rumah Mewah Dalam Townhouse , Swimming Pool, Ampera, Jakarta Selatan",,,
"Cipete, Jakarta Selatan",-6.270492,106.81117500000005,19500000000,111890000,"DKI Jakarta,Jakarta Selatan,Cipete","Rumah Lama Dilokasi Stategis Cipete, Cipete, Jakarta Selatan","-6.270492,106.81117500000005","Jalan H. Abu, RW 07, Cipete Selatan, Cilandak, Jakarta Selatan, JKT, 12410, NKRI",12410
"Cilandak, Jakarta Selatan",-6.333488,106.79385300000001,21000000000,120500000,"DKI Jakarta,Jakarta Selatan,Cilandak","@ CILANDAK (JAGAKARSA) ~ T/B : 1005/520 ~ KLASIK DESIGN, Cilandak, Jakarta Selatan","-6.333488,106.79385300000001","Pangkalanjati Baru, Jabar, 16431, NKRI",16431
"Cipete, Jakarta Selatan",-6.270492,106.81117500000005,3200000000,18360000,"DKI Jakarta,Jakarta Selatan,Cipete","Rumah Dilokasi Strategis Cipete, Cipete, Jakarta Selatan","-6.270492,106.81117500000005","Jalan H. Abu, RW 07, Cipete Selatan, Cilandak, Jakarta Selatan, JKT, 12410, NKRI",12410
"Cipete, Jakarta Selatan",-6.270492,106.81117500000005,5500000000,31560000,"DKI Jakarta,Jakarta Selatan,Cipete","CIPETE - RUMAH 2 LANTAI - LOKASI TENANG, Cipete, Jakarta Selatan","-6.270492,106.81117500000005","Jalan H. Abu, RW 07, Cipete Selatan, Cilandak, Jakarta Selatan, JKT, 12410, NKRI",12410
"Cipete, Jakarta Selatan",-6.270492,106.81117500000005,17500000000,100420000,"DKI Jakarta,Jakarta Selatan,Cipete","Cipete -Murah! Rumah 2 Lantai - Style Classic, Cipete, Jakarta Selatan","-6.270492,106.81117500000005","Jalan H. Abu, RW 07, Cipete Selatan, Cilandak, Jakarta Selatan, JKT, 12410, NKRI",12410
"Pondok Indah, Jakarta Selatan",-6.275391399999999,106.7820365,19000000000,109030000,"DKI Jakarta,Jakarta Selatan,Pondok Indah","PONDOK INDAH - RUMAH 2 LANTAI - METRO ALAM - HARGA MIRING, Pondok Indah, Jakarta Selatan","-6.275391399999999,106.7820365","Metro Alam III, Jalan Metro Pondok Indah, RW 03, Pondok Pinang, Kebayoran Lama, Jakarta Selatan, JKT, 12310, NKRI",12310
"Cipete, Jakarta Selatan",-6.270492,106.81117500000005,28000000000,160670000,"DKI Jakarta,Jakarta Selatan,Cipete","CIPETE/KEMANG-Rumah Mewah Halaman Luas dekat Antasari, Cipete, Jakarta Selatan","-6.270492,106.81117500000005","Jalan H. Abu, RW 07, Cipete Selatan, Cilandak, Jakarta Selatan, JKT, 12410, NKRI",12410
"Kebayoran Baru, Jakarta Selatan",-6.245697400000001,106.80890060000002,35000000000,200840000,"DKI Jakarta,Jakarta Selatan,Kebayoran Baru","Kebayoran Baru - Rumah Mewah di Lokasi Premium Brawijaya, Kebayoran Baru, Jakarta Selatan","-6.245697400000001,106.80890060000002","Jalan Nipah IX, RT 08, RW 01, Petogogan, Kebayoran Baru, Jakarta Selatan, JKT, 12170, NKRI",12170
"Kebayoran Baru, Jakarta Selatan",-6.245697400000001,106.80890060000002,15500000000,88940000,"DKI Jakarta,Jakarta Selatan,Kebayoran Baru","KEBAYORAN BARU - RUMAH TUA 1 LANTAI, Kebayoran Baru, Jakarta Selatan","-6.245697400000001,106.80890060000002","Jalan Nipah IX, RT 08, RW 01, Petogogan, Kebayoran Baru, Jakarta Selatan, JKT, 12170, NKRI",12170
"Pantai Indah Kapuk, Jakarta Utara",-6.1236503,106.75316180000004,5600000000,32130000,"DKI Jakarta,Jakarta Utara,Pantai Indah Kapuk","Rumah BGM PIK 195m2, JarangAda! Harga Nego Saja!, Pantai Indah Kapuk, Jakarta Utara","-6.1236503,106.75316180000004","Jalan Pantai Indah Timur, RT 01, RW 06, Kapuk Muara, Penjaringan, Jakarta Utara, JKT, 14470, NKRI",14470
"Rawamangun, Jakarta Timur",-6.175445,106.82800429999998,3100000000,17790000,"DKI Jakarta,Jakarta Timur,Rawamangun","Cluster baru 2 lantai termurah di Rawamangun Jakarta timur, Rawamangun, Jakarta Timur","-6.175445,106.82800429999998","RW 02, Gambir, Jakarta Pusat, JKT, 10110, NKRI",10110
"Pantai Indah Kapuk, Jakarta Utara",-6.1236503,106.75316180000004,5300000000,30410000,"DKI Jakarta,Jakarta Utara,Pantai Indah Kapuk","Rumah Garden House uk 8x17, Lokasi Bagus, Harga NEGO! MURAH, Pantai Indah Kapuk, Jakarta Utara","-6.1236503,106.75316180000004","Jalan Pantai Indah Timur, RT 01, RW 06, Kapuk Muara, Penjaringan, Jakarta Utara, JKT, 14470, NKRI",14470
"Alam Sutera, Tangerang",None,None,2530000000,14520000,"Banten,Tangerang,Alam Sutera","Bisa KPR DP 5% ! Rumah Modern 2 Lantai Siap Huni dan Full Furnished di Cluster Victoria Tahap 2 - Lokasi Strategis di Pusat CBD Alam Sutera Tangerang, Alam Sutera, Tangerang",,,
"Cilandak, Jakarta Selatan",None,None,4400000000,25250000,"DKI Jakarta,Jakarta Selatan,Cilandak","Rumah Mewah di Green Andara Pondok Labu, Cilandak, Jakarta Selatan",,,
"Cipete, Jakarta Selatan",-6.270492,106.81117500000005,8500000000,48770000,"DKI Jakarta,Jakarta Selatan,Cipete","@ CIPETE ~ T/B : 190/345 ~ BAGUS SIAP HUNI ~ CLUSTER, Cipete, Jakarta Selatan","-6.270492,106.81117500000005","Jalan H. Abu, RW 07, Cipete Selatan, Cilandak, Jakarta Selatan, JKT, 12410, NKRI",12410
"Kemayoran, Jakarta Pusat",-6.161703999999999,106.85498699999994,1700000000,9750000,"DKI Jakarta,Jakarta Pusat,Kemayoran","Apartemen Springhill Terrace Kemayora Jakarta, Kemayoran, Jakarta Pusat","-6.161703999999999,106.85498699999994","PK Futsal, Jalan E, RW 01, Kemayoran, Utan Panjang, Kemayoran, Jakarta Pusat, JKT, 10630, NKRI",10630
"Cipete, Jakarta Selatan",-6.271507700000001,106.80305859999999,28000000000,160670000,"DKI Jakarta,Jakarta Selatan,Cipete","RUMAH @ CIPETE ~ T/B : 1000/800  ~ PRIME AREA ~ HADAP BARAT, Cipete, Jakarta Selatan","-6.271507700000001,106.80305859999999","Jalan Bunga Flamboyan III, RW 02, Cipete Selatan, Cilandak, Jakarta Selatan, JKT, 12410, NKRI",12410
"Cipete, Jakarta Selatan",-6.175445,106.82800429999998,5200000000,29840000,"DKI Jakarta,Jakarta Selatan,Cipete","Cipete - Classic Style, Akses Cipete Raya, Cipete, Jakarta Selatan","-6.175445,106.82800429999998","RW 02, Gambir, Jakarta Pusat, JKT, 10110, NKRI",10110
"Kemang, Jakarta Selatan",-6.175445,106.82800429999998,50000000000,286910000,"DKI Jakarta,Jakarta Selatan,Kemang","Kemang Dalam - Rumah Mewah Lokasi Strategis, Kemang, Jakarta Selatan","-6.175445,106.82800429999998","RW 02, Gambir, Jakarta Pusat, JKT, 10110, NKRI",10110
"Cilandak, Jakarta Selatan",-6.175445,106.82800429999998,6500000000,37300000,"DKI Jakarta,Jakarta Selatan,Cilandak","Cilandak/Fatmawati - Rumah Siap Huni, Dekat Jalur MRT, Cilandak, Jakarta Selatan","-6.175445,106.82800429999998","RW 02, Gambir, Jakarta Pusat, JKT, 10110, NKRI",10110
"Cipete, Jakarta Selatan",-6.270492,106.81117500000005,28000000000,160670000,"DKI Jakarta,Jakarta Selatan,Cipete","@ CIPETE ~ T/B : 1017/500 ~ VIEW BAGUS ~ HADAP BARAT, Cipete, Jakarta Selatan","-6.270492,106.81117500000005","Jalan H. Abu, RW 07, Cipete Selatan, Cilandak, Jakarta Selatan, JKT, 12410, NKRI",12410
"Kemang, Jakarta Selatan",-6.175445,106.82800429999998,16500000000,94680000,"DKI Jakarta,Jakarta Selatan,Kemang","Kemang - Rumah Mewah Siap Huni, Kemang, Jakarta Selatan","-6.175445,106.82800429999998","RW 02, Gambir, Jakarta Pusat, JKT, 10110, NKRI",10110
"Cipete, Jakarta Selatan",-6.175445,106.82800429999998,12500000000,71730000,"DKI Jakarta,Jakarta Selatan,Cipete","Cipete - Dalam Cluster, Dekat Sekolah Perancis, Cipete, Jakarta Selatan","-6.175445,106.82800429999998","RW 02, Gambir, Jakarta Pusat, JKT, 10110, NKRI",10110
"Ampera, Jakarta Selatan",-6.1767666,106.82714599999997,10500000000,60250000,"DKI Jakarta,Jakarta Selatan,Ampera","@ AMPERA ~ T/B : 337/550 ~ BRAND NEW TOWN HOUSE, Ampera, Jakarta Selatan","-6.1767666,106.82714599999997","RW 02, Gambir, Jakarta Pusat, JKT, 10110, NKRI",10110
"Senopati, Jakarta Selatan",-6.175445,106.82800429999998,60000000000,344290000,"DKI Jakarta,Jakarta Selatan,Senopati","Senopati - Rumah Mewah Area Mpu Sendok, Senopati, Jakarta Selatan","-6.175445,106.82800429999998","RW 02, Gambir, Jakarta Pusat, JKT, 10110, NKRI",10110
"Kemang, Jakarta Selatan",-6.175445,106.82800429999998,12000000000,68860000,"DKI Jakarta,Jakarta Selatan,Kemang","Kemang/Benda - Minimalis Tropical House, Kemang, Jakarta Selatan","-6.175445,106.82800429999998","RW 02, Gambir, Jakarta Pusat, JKT, 10110, NKRI",10110
"Kemang, Jakarta Selatan",-6.175445,106.82800429999998,15500000000,88940000,"DKI Jakarta,Jakarta Selatan,Kemang","Kemang - Rumah Lokasi Tenang, Akses Kemang Raya, Kemang, Jakarta Selatan","-6.175445,106.82800429999998","RW 02, Gambir, Jakarta Pusat, JKT, 10110, NKRI",10110
"Cipete, Jakarta Selatan",-6.175445,106.82800429999998,19000000000,109030000,"DKI Jakarta,Jakarta Selatan,Cipete","Cipete - Classic House, Akses Jalan Antasari Raya, Cipete, Jakarta Selatan","-6.175445,106.82800429999998","RW 02, Gambir, Jakarta Pusat, JKT, 10110, NKRI",10110
"Kuningan, Jakarta Selatan",-6.175445,106.82800429999998,3300000000,18940000,"DKI Jakarta,Jakarta Selatan,Kuningan","Apartemen The Elements 2BR (72 m2) Semi Furnish (BU) ,Kuningan , Jakarta Selatan, Kuningan, Jakarta Selatan","-6.175445,106.82800429999998","RW 02, Gambir, Jakarta Pusat, JKT, 10110, NKRI",10110
